temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,wt_percent_Si,wt_percent_C,log(fluence_n_cm2),log(flux_n_cm2_sec),group,Measured_DT41J_[C]
291.6666666666667,0.41,0.1,1.65,0.021,1.0,0.08,18.81690383937566,10.7095711988631,original,62.77777777777778
292.22222222222223,0.41,0.1,1.65,0.021,1.0,0.08,18.8750612633917,10.700476314782248,original,54.44444444444444
291.1111111111111,0.41,0.1,1.65,0.021,1.0,0.08,19.03342375548695,10.823654029556304,original,65.55555555555556
291.1111111111111,0.36,0.7,1.55,0.014,0.55,0.09,18.78461729263288,10.859990709885633,original,113.88888888888889
291.1111111111111,0.22,0.59,1.45,0.016,0.51,0.08,18.78461729263288,10.859990709885633,original,78.66111111111111
291.1111111111111,0.22,0.59,1.45,0.016,0.51,0.08,19.20139712432045,10.788247360265643,original,94.21666666666668
291.1111111111111,0.39,0.58,1.63,0.018,0.54,0.09,19.20139712432045,10.788247360265643,original,70.0
291.1111111111111,0.22,0.6,1.55,0.021,0.58,0.08,18.78461729263288,10.859990709885633,original,93.33333333333331
291.1111111111111,0.22,0.6,1.55,0.021,0.58,0.08,19.20139712432045,10.788247360265643,original,76.66666666666667
274.0,0.17,0.61,1.54,0.015,0.31,0.2,17.113943352306837,8.770852011642145,original,13.88888888888889
274.0,0.17,0.61,1.54,0.015,0.31,0.2,17.50785587169583,8.841359470454854,original,35.55555555555556
280.55555555555554,0.1,0.2,1.42,0.01,0.26,0.2,18.41329976408125,10.64024507071699,original,22.77777777777778
280.55555555555554,0.1,0.2,1.42,0.01,0.26,0.2,18.665580991017958,10.748075481465406,original,21.11111111111111
280.55555555555554,0.1,0.2,1.42,0.01,0.26,0.2,19.19033169817029,10.811933797222157,original,22.77777777777778
280.55555555555554,0.12,0.2,1.37,0.01,0.19,0.2,18.665580991017958,10.748075481465406,original,42.22222222222222
280.55555555555554,0.12,0.2,1.37,0.01,0.19,0.2,19.19033169817029,10.811933797222157,original,38.333333333333336
280.55555555555554,0.12,0.2,1.37,0.01,0.19,0.2,19.35793484700045,10.836796763296418,original,40.0
280.55555555555554,0.12,0.2,1.46,0.013,0.22,0.2,18.665580991017958,10.748075481465406,original,30.0
280.55555555555554,0.12,0.2,1.46,0.013,0.22,0.2,19.19033169817029,10.811933797222157,original,28.33333333333333
280.55555555555554,0.2,0.18,1.34,0.014,0.23,0.24,18.665580991017958,10.748075481465406,original,47.77777777777778
280.55555555555554,0.2,0.18,1.34,0.014,0.23,0.24,19.19033169817029,10.811933797222157,original,66.11111111111111
280.55555555555554,0.2,0.18,1.34,0.014,0.23,0.24,19.35793484700045,10.836796763296418,original,73.33333333333333
280.55555555555554,0.205,0.044,1.304,0.018,0.325,0.047,18.41329976408125,10.64024507071699,original,56.11111111111112
280.55555555555554,0.205,0.044,1.304,0.018,0.325,0.047,19.35793484700045,10.836796763296418,original,62.77777777777778
277.77777777777777,0.15,0.65,1.35,0.01,0.07,0.0,17.690196080028514,9.417890235626428,original,23.88888888888889
277.77777777777777,0.15,0.65,1.35,0.01,0.07,0.0,18.041392685158225,9.37497205738061,original,40.95000000000001
277.77777777777777,0.023,0.936,1.25,0.01,0.325,0.0,17.690196080028514,9.417890235626428,original,2.2222222222222223
277.77777777777777,0.023,0.936,1.25,0.01,0.325,0.0,18.041392685158225,9.37497205738061,original,8.38888888888889
292.77777777777777,0.04,0.77,0.68,0.004,0.3,0.26,19.10720996964787,11.087265279008465,original,-2.2222222222222223
292.77777777777777,0.02,0.81,0.63,0.011,0.27,0.22,18.29225607135648,10.78484929265919,original,-6.111111111111111
292.77777777777777,0.02,0.81,0.63,0.011,0.27,0.22,18.77232170672292,10.86189539382432,original,-2.2222222222222223
292.77777777777777,0.02,0.81,0.63,0.011,0.27,0.22,19.10720996964787,11.087265279008465,original,20.55555555555556
292.22222222222223,0.02,0.81,0.63,0.011,0.27,0.22,18.983175072037813,10.747971962825805,original,2.7777777777777777
291.1111111111111,0.063,0.73,1.3,0.009,0.25,0.17,19.056904851336476,10.809559714635268,original,-3.9111111111111065
291.1111111111111,0.14,0.5,1.42,0.01,0.19,0.22,18.232996110392158,10.716413145188223,original,16.427777777777777
292.22222222222223,0.12,0.5,1.35,0.01,0.23,0.22,18.225309281725863,10.709469335491717,original,24.694444444444443
292.22222222222223,0.12,0.5,1.35,0.01,0.23,0.22,18.2405492482826,10.724709302048453,original,21.65555555555556
291.1111111111111,0.06,0.59,1.49,0.006,0.22,0.2,19.056904851336476,10.809559714635268,original,2.6111111111111125
291.1111111111111,0.17,0.64,1.478,0.011,0.225,0.217,18.232996110392158,10.716413145188223,original,30.588888888888885
292.77777777777777,0.17,0.64,1.478,0.011,0.225,0.217,19.10720996964787,11.087265279008465,original,62.22222222222222
291.1111111111111,0.17,0.64,1.478,0.011,0.225,0.217,19.056904851336476,10.809559714635268,original,79.42222222222223
292.77777777777777,0.22,0.63,1.705,0.014,0.422,0.089,18.29225607135648,10.78484929265919,original,59.44444444444444
292.77777777777777,0.22,0.63,1.705,0.014,0.422,0.089,18.77232170672292,10.86189539382432,original,60.55555555555556
292.77777777777777,0.22,0.63,1.705,0.014,0.422,0.089,19.10720996964787,11.087265279008465,original,90.55555555555556
292.22222222222223,0.22,0.63,1.705,0.014,0.422,0.089,18.983175072037813,10.747971962825805,original,78.88888888888889
292.77777777777777,0.22,0.63,1.705,0.014,0.422,0.089,19.06445798922692,10.670228836252145,original,119.14444444444445
291.1111111111111,0.27,0.59,1.45,0.011,0.49,0.08,18.82151352840477,10.960720499863998,original,76.66666666666667
291.1111111111111,0.32,0.59,1.47,0.016,0.54,0.08,18.82151352840477,10.960720499863998,original,105.55555555555556
292.22222222222223,0.28,0.63,1.68,0.015,0.49,0.09,18.225309281725863,10.709469335491717,original,66.0611111111111
292.22222222222223,0.28,0.63,1.68,0.015,0.49,0.09,18.2405492482826,10.724709302048453,original,60.02222222222221
291.1111111111111,0.35,0.6,1.57,0.013,0.14,0.14,19.056904851336476,10.809559714635268,original,98.51666666666664
291.1111111111111,0.16,0.18,1.05,0.014,0.2,0.15,19.056904851336476,10.809559714635268,original,28.58888888888889
291.1111111111111,0.39,0.58,1.63,0.018,0.54,0.09,18.82151352840477,10.960720499863998,original,76.11111111111111
291.1111111111111,0.22,0.6,1.55,0.021,0.58,0.08,19.056904851336476,10.809559714635268,original,92.38888888888889
291.1111111111111,0.29,0.56,1.63,0.017,0.61,0.08,19.056904851336476,10.809559714635268,original,105.67777777777778
284.44444444444446,0.081,0.481,1.445,0.01,0.225,0.235,18.45178643552429,10.856069815580868,original,4.444444444444445
283.3333333333333,0.081,0.481,1.445,0.01,0.225,0.235,19.02118929906994,10.753744590886956,original,25.0
282.77777777777777,0.081,0.481,1.445,0.01,0.225,0.235,19.133538908370216,10.478789283463012,original,17.544444444444444
284.44444444444446,0.17,0.64,1.478,0.011,0.225,0.217,18.45178643552429,10.856069815580868,original,36.11111111111112
283.3333333333333,0.17,0.64,1.478,0.011,0.225,0.217,19.02118929906994,10.753744590886956,original,60.0
282.77777777777777,0.17,0.64,1.478,0.011,0.225,0.217,19.133538908370216,10.478789283463012,original,62.2
284.44444444444446,0.196,1.0,1.347,0.013,0.214,0.097,18.45178643552429,10.856069815580868,original,62.77777777777778
283.3333333333333,0.196,1.0,1.347,0.013,0.214,0.097,19.02118929906994,10.753744590886956,original,130.0
282.77777777777777,0.196,1.0,1.347,0.013,0.214,0.097,19.133538908370216,10.478789283463012,original,113.59444444444443
285.0,0.14,0.662,1.255,0.009,0.164,0.237,18.518513939877888,11.011107161180602,original,37.22222222222222
285.0,0.14,0.662,1.255,0.009,0.164,0.237,18.957128197676813,10.95863450812304,original,60.55555555555556
285.0,0.14,0.662,1.255,0.009,0.164,0.237,19.1846914308176,10.835851566192462,original,61.66666666666666
285.0,0.14,0.662,1.255,0.009,0.164,0.237,19.37657695705651,10.817450321432858,original,69.95555555555556
285.0,0.14,0.662,1.255,0.009,0.164,0.237,18.518513939877888,11.011107161180602,original,40.55555555555556
285.0,0.14,0.662,1.255,0.009,0.164,0.237,18.957128197676813,10.95863450812304,original,54.44444444444444
285.0,0.14,0.662,1.255,0.009,0.164,0.237,19.1846914308176,10.835851566192462,original,60.55555555555556
285.0,0.14,0.662,1.255,0.009,0.164,0.237,19.37657695705651,10.817450321432858,original,61.727777777777774
285.0,0.219,0.871,1.403,0.015,0.158,0.127,18.518513939877888,11.011107161180602,original,96.11111111111111
285.0,0.219,0.871,1.403,0.015,0.158,0.127,18.957128197676813,10.95863450812304,original,112.77777777777776
285.0,0.219,0.871,1.403,0.015,0.158,0.127,19.1846914308176,10.835851566192462,original,117.22222222222224
285.0,0.219,0.871,1.403,0.015,0.158,0.127,19.37657695705651,10.817450321432858,original,124.73333333333332
287.0,0.05,0.76,1.34,0.011,0.22,0.23,19.25285303097989,11.146128035678238,original,24.0
287.0,0.05,0.76,1.34,0.011,0.22,0.23,19.487138375477187,11.146128035678238,original,31.5
287.0,0.05,0.76,1.34,0.011,0.22,0.23,19.811575005870598,11.146128035678238,original,59.0
287.0,0.05,0.76,1.34,0.011,0.22,0.23,20.079181246047625,11.146128035678238,original,83.1
287.0,0.051,0.98,1.17,0.015,0.125,0.054,19.13987908640124,11.146128035678238,original,6.4
287.0,0.051,0.98,1.17,0.015,0.125,0.054,19.3541084391474,11.146128035678238,original,29.6
287.0,0.051,0.98,1.17,0.015,0.125,0.054,19.69460519893357,11.146128035678238,original,36.2
287.0,0.051,0.98,1.17,0.015,0.125,0.054,19.934498451243567,11.146128035678238,original,92.0
295.0,0.05,0.74,1.4,0.007,0.27,0.2,19.12385164096709,11.146128035678238,original,1.4
295.0,0.05,0.74,1.4,0.007,0.27,0.2,19.44715803134222,11.146128035678238,original,29.6
295.0,0.05,0.74,1.4,0.007,0.27,0.2,19.73559889969818,11.146128035678238,original,44.3
295.0,0.04,0.77,1.46,0.007,0.22,0.22,19.12385164096709,11.146128035678238,original,20.1
295.0,0.04,0.77,1.46,0.007,0.22,0.22,19.44715803134222,11.146128035678238,original,21.4
295.0,0.04,0.77,1.46,0.007,0.22,0.22,19.73559889969818,11.146128035678238,original,39.9
295.0,0.08,0.84,1.11,0.015,0.15,0.062,19.568201724066995,11.146128035678238,original,28.7
295.0,0.08,0.84,1.11,0.015,0.15,0.062,19.85733249643127,11.146128035678238,original,50.2
295.0,0.08,0.84,1.11,0.015,0.15,0.062,19.187520720836464,11.146128035678238,original,24.2
295.0,0.08,0.84,1.11,0.015,0.15,0.062,19.70757017609793,11.146128035678238,original,48.2
285.55555555555554,0.19,0.465,1.19,0.008,0.25,0.197,16.079181246047625,8.778151250383644,original,-20.55555555555556
285.55555555555554,0.19,0.465,1.19,0.008,0.25,0.197,18.977723605288848,11.662757831681574,original,27.77777777777778
285.55555555555554,0.19,0.465,1.19,0.008,0.25,0.197,19.30102999566398,11.440754292356388,original,56.66666666666666
285.55555555555554,0.19,0.465,1.19,0.008,0.25,0.197,19.632457292184725,11.544880296352082,original,47.22222222222222
276.1111111111111,0.19,0.465,1.19,0.008,0.25,0.197,16.716837723299523,8.423159673786987,original,-12.22222222222222
276.1111111111111,0.133,0.537,1.645,0.008,0.253,0.247,15.966610986681934,8.482938122875623,original,-1.6666666666666667
285.55555555555554,0.133,0.537,1.645,0.008,0.253,0.247,18.851869600729767,11.368196736923457,original,28.88888888888889
285.55555555555554,0.133,0.537,1.645,0.008,0.253,0.247,19.133538908370216,11.45666247639708,original,27.22222222222222
276.1111111111111,0.133,0.537,1.645,0.008,0.253,0.247,16.431363764158988,8.508974664371701,original,0.0
285.55555555555554,0.133,0.537,1.645,0.008,0.253,0.247,19.269512944217915,11.340961429386674,original,56.66666666666666
276.1111111111111,0.133,0.537,1.645,0.008,0.253,0.247,16.851258348719075,8.575450546519773,original,3.888888888888889
276.1111111111111,0.212,0.345,1.78,0.009,0.213,0.209,15.966610986681934,8.482938122875623,original,-5.555555555555555
285.55555555555554,0.212,0.345,1.78,0.009,0.213,0.209,18.851869600729767,11.368196736923457,original,75.55555555555556
285.55555555555554,0.212,0.345,1.78,0.009,0.213,0.209,19.133538908370216,11.45666247639708,original,56.11111111111112
285.55555555555554,0.212,0.345,1.78,0.009,0.213,0.209,19.20682587603185,11.278274361200609,original,77.22222222222223
276.1111111111111,0.212,0.345,1.78,0.009,0.213,0.209,16.851258348719075,8.575450546519773,original,-4.444444444444445
285.55555555555554,0.35,0.73,1.75,0.013,0.54,0.09,18.851869600729767,11.368196736923457,original,110.0
285.55555555555554,0.35,0.73,1.75,0.013,0.54,0.09,19.133538908370216,11.45666247639708,original,112.22222222222224
285.55555555555554,0.35,0.73,1.75,0.013,0.54,0.09,19.03342375548695,11.104872240655707,original,143.88888888888889
283.3333333333333,0.1,0.56,1.4,0.015,0.28,0.2,19.85853719756964,11.054379221187649,original,98.72222222222224
283.3333333333333,0.1,0.56,1.4,0.015,0.28,0.2,19.9304395947667,11.04602671423302,original,112.33333333333331
283.3333333333333,0.1,0.56,1.4,0.015,0.28,0.2,19.85853719756964,11.054379221187649,original,89.83333333333333
283.3333333333333,0.1,0.56,1.4,0.015,0.28,0.2,19.9304395947667,11.04602671423302,original,99.05555555555556
284.44444444444446,0.1,0.56,1.4,0.015,0.28,0.2,18.790988475088817,11.213000622105824,original,37.77777777777778
282.77777777777777,0.1,0.56,1.4,0.015,0.28,0.2,19.24303804868629,11.252869747916654,original,59.44444444444444
282.77777777777777,0.1,0.56,1.4,0.015,0.28,0.2,19.48995847942484,11.2058220374787,original,71.66666666666667
283.3333333333333,0.1,0.56,1.4,0.015,0.28,0.2,19.681241237375588,11.089012945277984,original,81.66666666666667
284.44444444444446,0.1,0.56,1.4,0.015,0.28,0.2,18.790988475088817,11.213000622105824,original,40.0
282.77777777777777,0.1,0.56,1.4,0.015,0.28,0.2,19.24303804868629,11.252869747916654,original,56.66666666666666
282.77777777777777,0.1,0.56,1.4,0.015,0.28,0.2,19.48995847942484,11.2058220374787,original,62.77777777777778
283.3333333333333,0.1,0.56,1.4,0.015,0.28,0.2,19.681241237375588,11.089012945277984,original,83.88888888888889
283.3333333333333,0.14,0.19,1.06,0.016,0.27,0.13,19.85853719756964,11.054379221187649,original,65.27777777777777
283.3333333333333,0.14,0.19,1.06,0.016,0.27,0.13,19.9304395947667,11.04602671423302,original,63.05555555555556
284.44444444444446,0.14,0.19,1.06,0.016,0.27,0.13,18.790988475088817,11.213000622105824,original,41.11111111111112
282.77777777777777,0.14,0.19,1.06,0.016,0.27,0.13,19.24303804868629,11.252869747916654,original,39.44444444444444
282.77777777777777,0.14,0.19,1.06,0.016,0.27,0.13,19.48995847942484,11.2058220374787,original,48.333333333333336
283.3333333333333,0.14,0.19,1.06,0.016,0.27,0.13,19.681241237375588,11.089012945277984,original,53.333333333333336
284.44444444444446,0.195,0.597,1.327,0.005,0.229,0.215,18.78175537465247,11.237625788930444,original,56.66666666666666
283.3333333333333,0.195,0.597,1.327,0.005,0.229,0.215,19.238046103128795,11.141544310267914,original,90.55555555555556
283.8888888888889,0.195,0.597,1.327,0.005,0.229,0.215,19.47421626407625,11.167198684216665,original,91.11111111111111
283.8888888888889,0.195,0.597,1.327,0.005,0.229,0.215,19.69284691927723,11.052277082066077,original,109.7611111111111
284.44444444444446,0.195,0.597,1.327,0.005,0.229,0.215,18.78175537465247,11.237625788930444,original,69.55000000000001
283.3333333333333,0.195,0.597,1.327,0.005,0.229,0.215,19.238046103128795,11.141544310267914,original,93.4388888888889
283.8888888888889,0.195,0.597,1.327,0.005,0.229,0.215,19.47421626407625,11.167198684216665,original,111.21666666666668
283.8888888888889,0.195,0.597,1.327,0.005,0.229,0.215,19.69284691927723,11.052277082066077,original,109.01111111111112
283.3333333333333,0.195,0.597,1.327,0.005,0.229,0.215,19.94051648493257,11.102855131744876,original,121.0
283.3333333333333,0.195,0.597,1.327,0.005,0.229,0.215,19.94051648493257,11.102855131744876,original,120.0
283.8888888888889,0.195,0.597,1.327,0.005,0.229,0.215,19.832508912706235,11.054720188905424,original,119.0
283.8888888888889,0.195,0.597,1.327,0.005,0.229,0.215,19.832508912706235,11.054720188905424,original,128.0
284.44444444444446,0.03,0.9,0.937,0.004,0.324,0.139,18.78175537465247,11.237625788930444,original,-8.88888888888889
283.3333333333333,0.03,0.9,0.937,0.004,0.324,0.139,19.238046103128795,11.141544310267914,original,-0.5555555555555556
283.8888888888889,0.03,0.9,0.937,0.004,0.324,0.139,19.47421626407625,11.167198684216665,original,-10.555555555555555
283.8888888888889,0.03,0.9,0.937,0.004,0.324,0.139,19.69284691927723,11.052277082066077,original,8.627777777777776
283.3333333333333,0.03,0.9,0.937,0.004,0.324,0.139,19.94051648493257,11.102855131744876,original,31.0
283.8888888888889,0.03,0.9,0.937,0.004,0.324,0.139,19.832508912706235,11.054720188905424,original,38.0
276.6666666666667,0.101,0.483,1.461,0.011,0.214,0.22,18.68841982200271,10.80044713070281,original,31.11111111111111
280.0,0.101,0.483,1.461,0.011,0.214,0.22,18.927883410330708,10.65675509667242,original,40.0
282.22222222222223,0.101,0.483,1.461,0.011,0.214,0.22,19.187520720836464,10.55645442437005,original,34.44444444444444
280.0,0.101,0.483,1.461,0.011,0.214,0.22,18.927883410330708,10.65675509667242,original,41.66666666666666
282.22222222222223,0.101,0.483,1.461,0.011,0.214,0.22,19.187520720836464,10.55645442437005,original,42.77777777777778
276.6666666666667,0.174,0.665,1.465,0.01,0.186,0.219,18.68841982200271,10.80044713070281,original,64.44444444444444
282.22222222222223,0.174,0.665,1.465,0.01,0.186,0.219,19.187520720836464,10.55645442437005,original,86.8111111111111
276.6666666666667,0.301,0.6,1.563,0.013,0.202,0.14,18.68841982200271,10.80044713070281,original,116.66666666666669
280.0,0.301,0.6,1.563,0.013,0.202,0.14,18.927883410330708,10.65675509667242,original,125.0
282.22222222222223,0.301,0.6,1.563,0.013,0.202,0.14,19.187520720836464,10.55645442437005,original,121.66666666666669
277.77777777777777,0.11,0.61,1.43,0.013,0.23,0.205,17.414973347970818,9.139024727982733,original,3.888888888888889
277.77777777777777,0.11,0.61,1.43,0.013,0.23,0.205,17.69897000433602,9.0727738096956,original,13.4
285.0,0.05,0.69,0.67,0.01,0.2,0.19,18.76863810124761,11.123703458634008,original,19.444444444444443
285.0,0.05,0.69,0.67,0.01,0.2,0.19,19.00860017176192,11.094820216855732,original,34.44444444444444
284.44444444444446,0.05,0.69,0.67,0.01,0.2,0.19,19.227886704613677,10.89023100694105,original,18.88888888888889
285.0,0.05,0.69,0.67,0.01,0.2,0.19,19.561101383649056,10.831845855335414,original,26.11111111111111
282.77777777777777,0.05,0.69,0.67,0.01,0.2,0.19,19.76342799356294,10.780321547280783,original,42.0
285.0,0.07,0.69,0.66,0.01,0.23,0.18,18.76863810124761,11.123703458634008,original,-6.666666666666667
285.0,0.07,0.69,0.66,0.01,0.23,0.18,19.00860017176192,11.094820216855732,original,8.333333333333334
284.44444444444446,0.07,0.69,0.66,0.01,0.23,0.18,19.227886704613677,10.89023100694105,original,-18.88888888888889
285.0,0.07,0.69,0.66,0.01,0.23,0.18,19.561101383649056,10.831845855335414,original,38.333333333333336
282.77777777777777,0.07,0.69,0.66,0.01,0.23,0.18,19.76342799356294,10.780321547280783,original,51.0
